2025-08-28 12:22:55 [INFO] Initializing Ollama connection manager...
2025-08-28 12:22:55 [WARNING] HostHealthMonitor initialized with empty host list
2025-08-28 12:22:55 [INFO] Setting up connections...
2025-08-28 12:22:55 [INFO] Multi-GPU configuration: 4 instances
2025-08-28 12:22:55 [INFO] Initialized with 4 hosts
2025-08-28 12:22:55 [INFO] Waiting for Ollama services to start...
2025-08-28 12:22:55 [INFO] Checking host 1/4: http://127.0.0.1:39001
2025-08-28 12:22:55 [INFO] Host http://127.0.0.1:39001 is ready
2025-08-28 12:22:55 [INFO] Checking host 2/4: http://127.0.0.1:39002
2025-08-28 12:22:55 [INFO] Host http://127.0.0.1:39002 is ready
2025-08-28 12:22:55 [INFO] Checking host 3/4: http://127.0.0.1:39003
2025-08-28 12:22:55 [INFO] Host http://127.0.0.1:39003 is ready
2025-08-28 12:22:55 [INFO] Checking host 4/4: http://127.0.0.1:39004
2025-08-28 12:22:55 [INFO] Host http://127.0.0.1:39004 is ready
2025-08-29 05:59:12 [WARNING] Invalid JSON response for 04C8A1C27B3F80
2025-08-29 05:59:41 [WARNING] Invalid JSON response for 04C913BA7B3F80
2025-08-29 06:00:27 [WARNING] Invalid JSON response for 04C9D6C27B3F80
2025-08-29 06:00:43 [WARNING] Invalid JSON response for 04CA35C27B3F80
2025-08-29 06:01:31 [WARNING] Invalid JSON response for 04CB15C27B3F84
2025-08-29 06:01:33 [WARNING] Invalid JSON response for 04CB14C27B3F80
2025-08-29 06:02:01 [WARNING] Invalid JSON response for 04CB76C27B3F80
2025-08-29 06:03:41 [WARNING] Invalid JSON response for 04CCE6C27B3F80
2025-08-29 06:04:26 [WARNING] Invalid JSON response for 04CD6CBA7B3F80
2025-08-29 06:04:41 [WARNING] Invalid JSON response for 04CD85C27B3F80
2025-08-29 06:04:49 [WARNING] Invalid JSON response for 04CDB5C27B3F80
2025-08-29 06:04:56 [WARNING] Invalid JSON response for 04CDC3C27B3F80
2025-08-29 06:05:10 [WARNING] Invalid JSON response for 04CDF0C27B3F80
2025-08-29 06:05:53 [WARNING] Invalid JSON response for 04CECAC27B3F80
2025-08-29 06:06:10 [WARNING] Invalid JSON response for 04CF0FC27B3F84
2025-08-29 06:07:20 [WARNING] Invalid JSON response for 04D095C27B3F80
2025-08-29 06:07:22 [WARNING] Invalid JSON response for 04D06BC27B3F80
2025-08-29 06:07:43 [WARNING] Invalid JSON response for 04D0E5C27B3F80
2025-08-29 06:07:49 [WARNING] Invalid JSON response for 04D0EFC27B3F80
2025-08-29 06:08:10 [WARNING] Invalid JSON response for 04D13AC27B3F80
2025-08-29 06:09:38 [WARNING] Invalid JSON response for 04D2A6C27B3F80
2025-08-29 06:10:17 [WARNING] Invalid JSON response for 04D31FBA7B3F80
2025-08-29 06:10:50 [WARNING] Invalid JSON response for 04D393C27B3F80
2025-08-29 06:10:52 [WARNING] Invalid JSON response for 04D3A7C27B3F80
2025-08-29 06:11:38 [WARNING] Invalid JSON response for 04D423C27B3F80
2025-08-29 06:11:59 [WARNING] Invalid JSON response for 04D483C27B3F80
2025-08-29 06:13:02 [WARNING] Invalid JSON response for 04D532C27B3F80
2025-08-29 06:13:42 [WARNING] Invalid JSON response for 04D5B8C27B3F80
2025-08-29 06:14:05 [WARNING] Invalid JSON response for 04D5F0C27B3F80
2025-08-29 06:14:19 [WARNING] Invalid JSON response for 04D620BA7B3F84
2025-08-29 06:14:46 [WARNING] Invalid JSON response for 04D678BA7B3F80
2025-08-29 06:15:05 [WARNING] Invalid JSON response for 04D6AEC27B3F80
2025-08-29 06:15:09 [WARNING] Invalid JSON response for 04D6A0BA7B3F80
2025-08-29 06:15:41 [WARNING] Invalid JSON response for 04D70EC27B3F84
2025-08-29 06:15:47 [WARNING] Invalid JSON response for 04D710C27B3F84
2025-08-29 06:16:54 [WARNING] Invalid JSON response for 04D7CEC27B3F80
2025-08-29 06:18:06 [WARNING] Invalid JSON response for 04D8E6C27B3F80
2025-08-29 06:19:04 [WARNING] Invalid JSON response for 04DA1BC27B3F80
2025-08-29 06:19:35 [WARNING] Invalid JSON response for 04DA5ABA7B3F80
2025-08-29 06:21:55 [WARNING] Invalid JSON response for 04DC36BA7B3F80
2025-08-29 06:22:10 [WARNING] Invalid JSON response for 04DCA1BA7B3F80
2025-08-29 06:23:29 [WARNING] Invalid JSON response for 04DDADBA7B3F80
2025-08-29 06:25:13 [WARNING] Invalid JSON response for 04E0ECC27B3F80
2025-08-29 06:25:23 [WARNING] Invalid JSON response for 04E118C27B3F84
2025-08-29 06:26:08 [WARNING] Invalid JSON response for 04E1E6C27B3F80
2025-08-29 06:26:30 [WARNING] Invalid JSON response for 04E202C27B3F84
2025-08-29 06:26:40 [WARNING] Invalid JSON response for 04E220C27B3F80
2025-08-29 06:26:45 [WARNING] Invalid JSON response for 04E22CC27B3F80
2025-08-29 06:27:09 [WARNING] Invalid JSON response for 04E274C27B3F80
2025-08-29 06:27:16 [WARNING] Invalid JSON response for 04E287C27B3F80
2025-08-29 06:29:04 [WARNING] Invalid JSON response for 04E38EC27B3F80
2025-08-29 06:29:19 [WARNING] Invalid JSON response for 04E3BDC27B3F80
2025-08-29 06:29:40 [WARNING] Invalid JSON response for 04E3FEC27B3F80
2025-08-29 06:30:36 [WARNING] Invalid JSON response for 04E55BBA7B3F80
2025-08-29 06:30:42 [WARNING] Invalid JSON response for 04E569C27B3F80
2025-08-29 06:31:11 [WARNING] Invalid JSON response for 04E5AEC27B3F80
2025-08-29 06:31:21 [WARNING] Invalid JSON response for 04E5C0C27B3F80
2025-08-29 06:31:50 [WARNING] Invalid JSON response for 04E60AC27B3F84
2025-08-29 06:31:59 [WARNING] Invalid JSON response for 04E627C27B3F80
2025-08-29 06:32:52 [WARNING] Invalid JSON response for 04E6C2C27B3F80
2025-08-29 06:32:53 [WARNING] Invalid JSON response for 04E6BDC27B3F80
2025-08-29 06:33:16 [WARNING] Invalid JSON response for 04E707C27B3F84
2025-08-29 06:33:27 [WARNING] Invalid JSON response for 04E725C27B3F80
2025-08-29 06:35:29 [WARNING] Invalid JSON response for 04E96CC27B3F80
2025-08-29 06:36:04 [WARNING] Invalid JSON response for 04E9EFC27B3F80
2025-08-29 06:36:16 [WARNING] Invalid JSON response for 04EA41C27B3F80
2025-08-29 06:36:30 [WARNING] Invalid JSON response for 04EA89C27B3F80
2025-08-29 06:36:48 [WARNING] Invalid JSON response for 04EAD1C27B3F80
2025-08-29 06:37:00 [WARNING] Invalid JSON response for 04EB11C27B3F84
2025-08-29 06:37:06 [WARNING] Invalid JSON response for 04EB17C27B3F84
2025-08-29 06:37:18 [WARNING] Invalid JSON response for 04EB3DC27B3F80
2025-08-29 06:38:03 [WARNING] Invalid JSON response for 04EC17BA7B3F84
2025-08-29 06:38:03 [WARNING] Invalid JSON response for 04EC0FBA7B3F84
2025-08-29 06:38:25 [WARNING] Invalid JSON response for 04EC83C27B3F80
2025-08-29 06:39:45 [WARNING] Invalid JSON response for 04EF22C27B3F80
2025-08-29 06:40:11 [WARNING] Invalid JSON response for 04EF8EC27B3F80
2025-08-29 06:40:25 [WARNING] Invalid JSON response for 04F039C27B3F80
2025-08-29 06:40:29 [WARNING] Invalid JSON response for 04F04CC27B3F80
2025-08-29 06:41:29 [WARNING] Invalid JSON response for 04F18DC27B3F80
2025-08-29 06:41:32 [WARNING] Invalid JSON response for 04F1A0C27B3F80
2025-08-29 06:41:35 [WARNING] Invalid JSON response for 04F19AC27B3F80
2025-08-29 06:42:13 [WARNING] Invalid JSON response for 04F238C27B3F80
2025-08-29 06:43:02 [WARNING] Invalid JSON response for 04F35CC27B3F80
2025-08-29 06:43:17 [WARNING] Invalid JSON response for 04F44FC27B3F80
2025-08-29 06:43:32 [WARNING] Invalid JSON response for 04F4B6C27B3F80
2025-08-29 06:43:57 [WARNING] Invalid JSON response for 04F5C8C27B3F80
2025-08-29 06:44:21 [WARNING] Invalid JSON response for 04F67FC27B3F80
2025-08-29 06:44:32 [WARNING] Invalid JSON response for 04F6E4C27B3F80
2025-08-29 06:47:22 [WARNING] Invalid JSON response for 04FAE5C27B3F80
2025-08-29 06:47:34 [WARNING] Invalid JSON response for 04FB6FC27B3F80
2025-08-29 06:47:44 [WARNING] Invalid JSON response for 04FB92C27B3F80
2025-08-29 06:47:52 [WARNING] Invalid JSON response for 04FBE6C27B3F80
2025-08-29 06:49:46 [WARNING] Invalid JSON response for 04FE5DC27B3F80
2025-08-29 06:50:34 [WARNING] Invalid JSON response for 04FEDDBA7B3F80
2025-08-29 06:50:44 [WARNING] Invalid JSON response for 04FEF4C27B3F80
2025-08-29 06:50:51 [WARNING] Invalid JSON response for 04FF38C27B3F80
2025-08-29 06:52:04 [WARNING] Invalid JSON response for 0400C0BA7B3F81
2025-08-29 06:52:21 [WARNING] Invalid JSON response for 04015FBA7B3F81
2025-08-29 06:52:54 [WARNING] Invalid JSON response for 040204BA7B3F85
2025-08-29 06:55:17 [WARNING] Invalid JSON response for 04059BBA7B3F81
2025-08-29 06:56:00 [WARNING] Invalid JSON response for 040701C27B3F85
2025-08-29 06:56:02 [WARNING] Invalid JSON response for 040702C27B3F85
2025-08-29 06:57:25 [WARNING] Invalid JSON response for 0408C0C27B3F81
2025-08-29 06:58:33 [WARNING] Invalid JSON response for 0409DAC27B3F81
2025-08-29 06:59:01 [WARNING] Invalid JSON response for 040A45C27B3F81
2025-08-29 06:59:52 [WARNING] Invalid JSON response for 040AC8C27B3F81
2025-08-29 06:59:58 [WARNING] Invalid JSON response for 040ACEC27B3F81
2025-08-29 07:00:00 [WARNING] Invalid JSON response for 040AD5C27B3F81
2025-08-29 07:00:22 [WARNING] Invalid JSON response for 040B44C27B3F81
2025-08-29 07:00:39 [WARNING] Invalid JSON response for 040B6FBA7B3F81
2025-08-29 07:02:02 [WARNING] Invalid JSON response for 040C9FC27B3F81
2025-08-29 07:03:49 [WARNING] Invalid JSON response for 040E01C27B3F85
2025-08-29 07:04:12 [WARNING] Invalid JSON response for 040E5FC27B3F81
2025-08-29 07:05:48 [WARNING] Invalid JSON response for 040FA0C27B3F81
2025-08-29 07:06:00 [WARNING] Invalid JSON response for 040FC5C27B3F81
2025-08-29 07:06:17 [WARNING] Invalid JSON response for 041052BA7B3F81
2025-08-29 07:08:57 [WARNING] Invalid JSON response for 0412BBC27B3F81
2025-08-29 07:09:09 [WARNING] Invalid JSON response for 041338BA7B3F81
2025-08-29 07:09:24 [WARNING] Invalid JSON response for 04137EC27B3F81
2025-08-29 07:09:45 [WARNING] Invalid JSON response for 0413E5C27B3F81
2025-08-29 07:11:10 [WARNING] Invalid JSON response for 041589C27B3F81
2025-08-29 07:11:31 [WARNING] Invalid JSON response for 0415B272743380
2025-08-29 07:12:15 [WARNING] Invalid JSON response for 041698C27B3F81
2025-08-29 07:12:41 [WARNING] Invalid JSON response for 0416DEBA7B3F81
2025-08-29 07:12:46 [WARNING] Invalid JSON response for 041745BA7B3F81
2025-08-29 07:13:17 [WARNING] Invalid JSON response for 04179DBA7B3F80
2025-08-29 07:13:48 [WARNING] Invalid JSON response for 0417DFBA7B3F81
2025-08-29 07:14:20 [WARNING] Invalid JSON response for 041893C27B3F81
2025-08-29 07:14:54 [WARNING] Invalid JSON response for 0418DABA7B3F81
2025-08-29 07:15:02 [WARNING] Invalid JSON response for 041944BA7B3F81
2025-08-29 07:15:12 [WARNING] Invalid JSON response for 04195EC27B3F81
2025-08-29 07:15:56 [WARNING] Invalid JSON response for 0419BA72743381
2025-08-29 07:16:07 [WARNING] Invalid JSON response for 0419D0C27B3F81
2025-08-29 07:16:52 [WARNING] Invalid JSON response for 041AA7C27B3F81
2025-08-29 07:16:59 [WARNING] Invalid JSON response for 041AC2BA7B3F81
2025-08-29 07:17:05 [WARNING] Invalid JSON response for 041ACAC27B3F81
2025-08-29 07:17:34 [WARNING] Invalid JSON response for 041B84BA7B3F81
2025-08-29 07:17:58 [WARNING] Invalid JSON response for 041BCDC27B3F81
2025-08-29 07:18:06 [WARNING] Invalid JSON response for 041BD8BA7B3F81
2025-08-29 07:18:11 [WARNING] Invalid JSON response for 041C48C27B3F81
2025-08-29 07:18:46 [WARNING] Invalid JSON response for 041CB6C27B3F81
2025-08-29 07:19:11 [WARNING] Invalid JSON response for 041D5BC27B3F81
2025-08-29 07:19:21 [WARNING] Invalid JSON response for 041D79C27B3F81
2025-08-29 07:19:22 [WARNING] Invalid JSON response for 041D6CBA7B3F81
2025-08-29 07:19:52 [WARNING] Invalid JSON response for 041DCDBA7B3F81
2025-08-29 07:20:07 [WARNING] Invalid JSON response for 041E6FC27B3F81
2025-08-29 07:20:22 [WARNING] Invalid JSON response for 041E88C27B3F81
2025-08-29 07:20:48 [WARNING] Invalid JSON response for 041EE1C27B3F81
2025-08-29 07:21:02 [WARNING] Invalid JSON response for 041F65C27B3F81
2025-08-29 07:22:10 [WARNING] Invalid JSON response for 0420AA72743380
2025-08-29 07:23:52 [WARNING] Invalid JSON response for 042297C27B3F81
2025-08-29 07:25:56 [WARNING] Invalid JSON response for 042564C27B3F81
2025-08-29 07:26:28 [WARNING] Invalid JSON response for 0425D8C27B3F81
2025-08-29 07:26:50 [WARNING] Invalid JSON response for 042676523F3880
2025-08-29 07:27:26 [WARNING] Invalid JSON response for 0426BE523F3880
2025-08-29 07:27:29 [WARNING] Invalid JSON response for 0426E1523F3880
2025-08-29 07:28:16 [WARNING] Invalid JSON response for 0427BCBA7B3F81
2025-08-29 07:28:17 [WARNING] Invalid JSON response for 0427B8C27B3F81
2025-08-29 07:28:37 [WARNING] Invalid JSON response for 0428C6BA7B3F81
2025-08-29 07:29:24 [WARNING] Invalid JSON response for 0429CEBA7B3F81
2025-08-29 07:31:54 [WARNING] Invalid JSON response for 042D6DC27B3F81
2025-08-29 07:32:11 [WARNING] Invalid JSON response for 042D97C27B3F81
2025-08-29 07:32:30 [WARNING] Invalid JSON response for 042DB472743380
2025-08-29 07:32:50 [WARNING] Invalid JSON response for 042E6FC27B3F81
2025-08-29 07:32:56 [WARNING] Invalid JSON response for 042E7AC27B3F81
2025-08-29 07:33:00 [WARNING] Invalid JSON response for 042E93C27B3F81
2025-08-29 07:33:15 [WARNING] Invalid JSON response for 042EAABA7B3F81
2025-08-29 07:33:19 [WARNING] Invalid JSON response for 042EC0C27B3F81
2025-08-29 07:34:06 [WARNING] Invalid JSON response for 042FBAC27B3F81
2025-08-29 07:34:57 [WARNING] Invalid JSON response for 0430BDC27B3F81
2025-08-29 07:36:30 [WARNING] Invalid JSON response for 0432A2C27B3F81
2025-08-29 07:36:57 [WARNING] Invalid JSON response for 04336CC27B3F81
2025-08-29 07:37:17 [WARNING] Invalid JSON response for 04338CC27B3F81
2025-08-29 07:38:37 [WARNING] Invalid JSON response for 043892C27B3F81
2025-08-29 07:38:39 [WARNING] Invalid JSON response for 0438D4BA7B3F80
2025-08-29 07:39:28 [WARNING] Invalid JSON response for 0443CEBA7B3F80
2025-08-29 07:40:29 [WARNING] Invalid JSON response for 045218BA7B3F84
2025-08-29 07:40:37 [WARNING] Invalid JSON response for 045271BA7B3F80
2025-08-29 07:40:44 [WARNING] Invalid JSON response for 04538EBA7B3F80
2025-08-29 07:41:55 [WARNING] Invalid JSON response for 0463B172743380
2025-08-29 07:42:24 [WARNING] Invalid JSON response for 046CB5BA7B3F80
2025-08-29 07:43:05 [WARNING] Invalid JSON response for 047047BA7B3F80
2025-08-29 07:43:11 [WARNING] Invalid JSON response for 0470AC72743380
2025-08-29 07:43:25 [WARNING] Invalid JSON response for 047329BA7B3F80
2025-08-29 07:44:45 [WARNING] Invalid JSON response for 047FAA72743380
2025-08-29 07:45:14 [WARNING] Invalid JSON response for 04860CBA7B3F80
2025-08-29 07:45:17 [WARNING] Invalid JSON response for 04860DBA7B3F80
2025-08-29 07:45:28 [WARNING] Invalid JSON response for 048617BA7B3F80
2025-08-29 07:46:00 [WARNING] Invalid JSON response for 04867BBA7B3F80
2025-08-29 07:46:06 [WARNING] Invalid JSON response for 04867DBA7B3F80
2025-08-29 07:46:07 [WARNING] Invalid JSON response for 048697BA7B3F80
2025-08-29 07:46:25 [WARNING] Invalid JSON response for 0486BABA7B3F80
2025-08-29 07:46:54 [WARNING] Invalid JSON response for 048712BA7B3F84
2025-08-29 07:47:57 [WARNING] Invalid JSON response for 0487D3BA7B3F80
2025-08-29 07:49:07 [WARNING] Invalid JSON response for 04890FBA7B3F80
2025-08-29 07:49:44 [WARNING] Invalid JSON response for 04899CBA7B3F80
2025-08-29 07:49:46 [WARNING] Invalid JSON response for 0489A1BA7B3F80
2025-08-29 07:50:01 [WARNING] Invalid JSON response for 0489D1BA7B3F80
2025-08-29 07:50:15 [WARNING] Invalid JSON response for 0489F9BA7B3F80
2025-08-29 07:51:32 [WARNING] Invalid JSON response for 048B8EBA7B3F80
2025-08-29 07:52:06 [WARNING] Invalid JSON response for 048C00BA7B3F84
2025-08-29 07:52:30 [WARNING] Invalid JSON response for 048C5ABA7B3F80
2025-08-29 07:52:41 [WARNING] Invalid JSON response for 048C8FBA7B3F80
2025-08-29 07:52:43 [WARNING] Invalid JSON response for 048C91BA7B3F80
2025-08-29 07:53:06 [WARNING] Invalid JSON response for 048CD1BA7B3F80
2025-08-29 07:53:27 [WARNING] Invalid JSON response for 048D05BA7B3F84
2025-08-29 07:53:41 [WARNING] Invalid JSON response for 048D19BA7B3F84
2025-08-29 07:53:50 [WARNING] Invalid JSON response for 048D25BA7B3F80
2025-08-29 07:54:55 [WARNING] Invalid JSON response for 048E20BA7B3F80
2025-08-29 07:54:58 [WARNING] Invalid JSON response for 048E17BA7B3F80
2025-08-29 07:55:35 [WARNING] Invalid JSON response for 048E93BA7B3F80
2025-08-29 07:55:50 [WARNING] Invalid JSON response for 048ED7BA7B3F80
2025-08-29 07:56:11 [WARNING] Invalid JSON response for 048F17BA7B3F80
2025-08-29 07:56:37 [WARNING] Invalid JSON response for 048F45BA7B3F80
2025-08-29 07:56:58 [WARNING] Invalid JSON response for 048F80BA7B3F80
2025-08-29 07:57:28 [WARNING] Invalid JSON response for 048FD0BA7B3F80
2025-08-29 07:58:06 [WARNING] Invalid JSON response for 049027BA7B3F84
2025-08-29 07:58:58 [WARNING] Invalid JSON response for 0490A1BA7B3F80
2025-08-29 07:59:19 [WARNING] Invalid JSON response for 0490EABA7B3F80
2025-08-29 07:59:31 [WARNING] Invalid JSON response for 04911BBA7B3F84
2025-08-29 07:59:41 [WARNING] Invalid JSON response for 04912DBA7B3F80
2025-08-29 08:00:16 [WARNING] Invalid JSON response for 049203BA7B3F84
2025-08-29 08:00:48 [WARNING] Invalid JSON response for 049277BA7B3F80
2025-08-29 08:01:22 [WARNING] Invalid JSON response for 049329BA7B3F80
2025-08-29 08:01:38 [WARNING] Invalid JSON response for 04934BBA7B3F80
2025-08-29 08:02:52 [WARNING] Invalid JSON response for 049438BA7B3F80
2025-08-29 08:03:46 [WARNING] Invalid JSON response for 049500BA7B3F84
2025-08-29 08:05:50 [WARNING] Invalid JSON response for 0496CEBA7B3F80
2025-08-29 08:06:28 [WARNING] Invalid JSON response for 049751BA7B3F80
2025-08-29 08:08:00 [WARNING] Invalid JSON response for 0498B9BA7B3F80
2025-08-29 08:08:06 [WARNING] Invalid JSON response for 0498D3BA7B3F80
2025-08-29 08:08:43 [WARNING] Invalid JSON response for 04992CBA7B3F80
2025-08-29 08:09:25 [WARNING] Invalid JSON response for 0499F7BA7B3F80
2025-08-29 08:09:30 [WARNING] Invalid JSON response for 049A04BA7B3F84
2025-08-29 08:10:06 [WARNING] Invalid JSON response for 049ABABA7B3F80
2025-08-29 08:10:15 [WARNING] Invalid JSON response for 049ADFBA7B3F80
2025-08-29 08:10:32 [WARNING] Invalid JSON response for 049B3CBA7B3F80
2025-08-29 08:10:58 [WARNING] Invalid JSON response for 049BFBBA7B3F80
2025-08-29 08:12:23 [WARNING] Invalid JSON response for 049CCDBA7B3F80
2025-08-29 08:13:16 [WARNING] Invalid JSON response for 049D35BA7B3F80
2025-08-29 08:13:38 [WARNING] Invalid JSON response for 049D5EBA7B3F80
2025-08-29 08:14:16 [WARNING] Invalid JSON response for 049E10BA7B3F84
2025-08-29 08:14:42 [WARNING] Invalid JSON response for 049E82BA7B3F80
